Energy(cm-1),Energy(nm),Abs
36607.79220779221,273.16588619270607,19032.34492
36624.67532467533,273.0399631218751,19058.6737211
36641.558441558445,272.9141560927199,19087.7976705
36658.44155844156,272.78846494491086,19119.7734161
36675.32467532468,272.6628895184136,19154.6532531
36692.207792207795,272.5374296534881,19192.4850212
36709.09090909091,272.41208519068846,19233.3120079
36725.97402597403,272.2868559708618,19277.1728566
36742.857142857145,272.1617418351477,19324.1014824
36759.74025974026,272.03674262497793,19374.1269933
36776.62337662338,271.911858182075,19427.2736177
36793.506493506495,271.78708834845224,19483.5606387
36810.38961038961,271.6624329664126,19543.0023357
36827.27272727273,271.5378918785485,19605.6079319
36844.155844155845,271.41346492774056,19671.3815489
36861.03896103896,271.28915195715746,19740.3221691
36877.92207792208,271.164952810255,19812.4236041
36894.805194805194,271.0408673307755,19887.6744715
36911.68831168831,270.9168953627472,19966.0581778
36928.57142857143,270.79303675048357,20047.5529093
36945.454545454544,270.6692913385827,20132.1316303
36962.33766233767,270.54565897192646,20219.7620889
36979.22077922078,270.42213949568026,20310.4068293
36996.1038961039,270.29873275529184,20404.0232129
37012.98701298701,270.17543859649123,20500.5634458
37029.870129870134,270.0522568652895,20599.974614
37046.753246753244,269.9291874079787,20702.1987263
37063.63636363637,269.8062300711307,20807.1727643
37080.519480519484,269.68338470159705,20914.8287397
37097.4025974026,269.56065114650795,21025.093759
37114.28571428572,269.43802925327174,21137.8900954
37131.168831168834,269.3155188695743,21253.1352677
37148.05194805195,269.19311984337855,21370.7421265
37164.93506493507,269.0708320229234,21490.6189468
37181.818181818184,268.9486552567237,21612.6695282
37198.7012987013,268.8265893935691,21736.7933009
37215.58441558442,268.7046342825237,21862.8854391
37232.46753246753,268.5827897729254,21990.8369802
37249.35064935065,268.46105571438534,22120.5349506
37266.23376623377,268.3394319567869,22251.8624973
37283.11688311688,268.21791835028563,22384.6990259
37300.0,268.0965147453083,22518.9203435
37316.88311688312,267.97522099255235,22654.3988081
37333.76623376623,267.8540369429854,22791.0034828
37350.64935064935,267.7329624478442,22928.6002949
37367.53246753247,267.6119973586348,23067.0522004
37384.41558441559,267.4911415271312,23206.2193527
37401.2987012987,267.3703948053752,23345.9592765
37418.18181818182,267.2497570456754,23486.1270443
37435.06493506493,267.1292281006071,23626.5754589
37451.94805194806,267.0088078230113,23767.1552379
37468.831168831166,266.8884960659943,23907.715202
37485.71428571429,266.7682926829268,24048.1024672
37502.5974025974,266.648197527444,24188.1626388
37519.48051948052,266.52821045344405,24327.7400083
37536.36363636364,266.4083313150884,24466.6777531
37553.246753246756,266.2885599668004,24604.8181373
37570.12987012987,266.1688962632652,24742.0027148
37587.01298701299,266.0493400594292,24878.0725336
37603.896103896106,265.929891210499,25012.868341
37620.77922077922,265.81054957194146,25146.2307901
37637.66233766234,265.6913149994824,25278.000646
37654.545454545456,265.5721873491067,25408.0189926
37671.42857142857,265.45316647705727,25536.1274396
37688.31168831169,265.3342522398346,25662.1683283
37705.194805194806,265.2154444941963,25785.9849373
37722.07792207792,265.0967430971562,25907.4216863
37738.96103896104,264.9781479059844,26026.3243398
37755.844155844155,264.8596587782058,26142.5402079
37772.72727272727,264.7412755716005,26255.9183459
37789.61038961039,264.62299814420237,26366.3097508
37806.49350649351,264.50482635429904,26473.5675567
37823.37662337662,264.38676006043124,26577.5472257
37840.259740259746,264.268799121392,26678.1067366
37857.142857142855,264.1509433962264,26775.10677
37874.02597402598,264.0331927442307,26868.4108899
37890.90909090909,263.91554702495205,26957.8857207
37907.79220779221,263.79800609818767,27043.4011208
37924.67532467532,263.6805698239847,27124.8303511
37941.558441558445,263.563238062639,27202.0502392
37958.44155844156,263.44601067469546,27274.9413383
37975.32467532468,263.3288875209466,27343.3880812
37992.207792207795,263.21186846243245,27407.2789289
38009.09090909091,263.09495336044006,27466.506513
38025.97402597403,262.9781420765027,27520.9677732
38042.857142857145,262.86143447239954,27570.5640883
38059.74025974026,262.7448304101549,27615.2014008
38076.62337662338,262.6283297520379,27654.7903354
38093.506493506495,262.51193236056184,27689.2463112
38110.38961038961,262.3956380984836,27718.4896464
38127.27272727273,262.27944682880303,27742.4456577
38144.155844155845,262.16335841476285,27761.0447509
38161.03896103896,262.04737271984754,27774.2225058
38177.92207792208,261.93148960778313,27781.9197535
38194.805194805194,261.81570894253656,27784.0826464
38211.68831168831,261.70003058831526,27780.6627211
38228.571428571435,261.5844544095665,27771.6169535
38245.454545454544,261.46898027097694,27756.907807
38262.33766233767,261.353608037472,27736.503273
38279.22077922078,261.23833757421545,27710.3769034
38296.1038961039,261.12316874660877,27678.5078367
38312.98701298701,261.00810142029087,27640.8808155
38329.870129870134,260.89313546113704,27597.486197
38346.753246753244,260.7782707352593,27548.319956
38363.63636363637,260.66350710900474,27493.3836804
38380.519480519484,260.54884444895606,27432.6845592
38397.4025974026,260.43428262193055,27366.2353635
38414.28571428572,260.3198214949795,27294.0544196
38431.168831168834,260.2054609353879,27216.1655757
38448.05194805195,260.09120081067385,27132.598161
38464.93506493507,259.977040988588,27043.386938
38481.818181818184,259.8629813371131,26948.5720478
38498.7012987013,259.7490217244636,26848.198949
38515.58441558442,259.6351620190849,26742.3183495
38532.46753246753,259.52140208965284,26630.9861325
38549.35064935065,259.4077418050736,26514.2632756
38566.23376623377,259.29418103448273,26392.2157642
38583.11688311688,259.1807196472449,26264.9144991
38600.0,259.0673575129534,26132.4351978
38616.88311688312,258.95409450142927,25994.8582905
38633.76623376623,258.84093048272155,25852.2688113
38650.64935064935,258.727865327106,25704.7562834
38667.53246753247,258.614898905085,25552.4146001
38684.41558441559,258.5020310873871,25395.3419005
38701.2987012987,258.38926174496646,25233.6404414
38718.18181818182,258.2765907490021,25067.4164644
38735.06493506493,258.1640179708979,24896.7800594
38751.94805194806,258.05154328228156,24721.8450244
38768.831168831166,257.9391665550047,24542.7287212
